storm_date,storm_time,state_name,magnitude,fatality_count,length,width
1997-04-23,07:30:00,Florida,0,0,0.1,60
1966-05-02,12:45:00,Florida,0,0,0.1,81
1998-11-04,15:20:00,Florida,0,0,0.1,90
1984-07-07,13:48:00,Florida,0,0,0.5,90
2011-03-31,07:12:00,Florida,0,0,5.55,150
2016-06-06,13:25:00,Florida,1,0,3.89,540
1969-08-17,11:15:00,Florida,0,0,0.1,30
1989-06-08,06:46:00,Florida,0,0,0.2,30
1970-08-21,11:25:00,Florida,0,0,0.1,30
1990-09-13,13:15:00,Florida,0,0,0.2,30
2000-08-18,13:50:00,Florida,0,0,0.1,60
2004-08-12,17:45:00,Florida,0,0,0.1,60
2014-08-15,11:55:00,Florida,0,0,0.15,45
2005-09-10,19:09:00,Florida,0,0,3,150
2013-04-14,18:42:00,Florida,0,0,0.33,300
2004-09-26,12:55:00,Florida,0,0,2,3
2008-08-22,11:15:00,Florida,0,0,0.59,30
1995-07-12,12:15:00,Florida,0,0,0.1,30
2006-06-12,13:18:00,Florida,0,0,4,120
2001-08-29,13:43:00,Florida,0,0,0.5,45
2013-06-06,06:05:00,Florida,0,0,14.45,75
2014-11-17,02:51:00,Florida,0,0,0.01,150
2004-09-07,11:35:00,Florida,0,0,1,3
1994-08-14,00:00:00,Florida,0,0,0.1,30
1970-01-06,10:00:00,Florida,0,0,0.1,30
1990-07-25,09:00:00,Florida,0,0,0.1,30
2007-09-22,18:00:00,Florida,0,0,0.5,60
1981-09-17,15:17:00,Florida,0,0,0.1,60
1998-07-10,09:29:00,Florida,0,0,0.1,90
2004-09-15,20:17:00,Florida,0,0,0.2,90
2017-05-24,06:53:00,Florida,unknown,0,0.64,75
2014-05-15,07:15:00,Florida,1,0,0.4,150
2004-09-04,20:08:00,Florida,0,0,3.6,150
2000-09-06,09:40:00,Florida,0,0,0.1,0
1990-06-29,13:25:00,Florida,0,0,0.2,30
1978-07-12,13:30:00,Florida,0,0,0.1,30
1965-08-22,16:15:00,Florida,0,0,0.1,30
1989-05-24,15:50:00,Florida,0,0,0.2,30
1991-04-09,18:15:00,Florida,0,0,0.1,30
1968-08-30,12:56:00,Florida,0,0,2,30
1992-09-01,16:52:00,Florida,0,0,0.1,30
1993-03-12,23:04:00,Florida,0,0,0.1,30
2002-06-24,09:35:00,Florida,0,0,0.1,30
2004-09-07,08:00:00,Florida,0,0,0.5,225
2004-09-05,06:10:00,Florida,0,0,1,225
2004-08-12,14:05:00,Florida,0,0,0.3,45
1998-10-09,16:15:00,Florida,0,0,0.2,90
1986-09-08,11:20:00,Florida,0,0,1,90
2006-06-13,02:30:00,Florida,0,0,0.1,150
1999-09-20,03:10:00,Florida,0,0,0.1,0
1996-09-17,13:17:00,Florida,0,0,0.1,30
1969-05-15,13:36:00,Florida,0,0,0.1,30
1986-02-07,13:35:00,Florida,0,0,0.5,30
1970-07-22,14:00:00,Florida,2,0,0.1,30
2004-09-05,16:50:00,Florida,0,0,10,225
1995-08-02,10:55:00,Florida,0,0,0.1,69
1989-03-31,09:40:00,Florida,0,0,0.2,69
1975-09-18,17:08:00,Florida,0,0,0.1,90
1998-06-19,19:18:00,Florida,0,0,1,90
1998-05-04,15:40:00,Florida,0,0,0.1,90
1971-03-03,13:20:00,Florida,1,0,0.5,99
2010-06-18,14:54:00,Florida,0,0,0.02,30
1966-09-07,19:40:00,Florida,0,0,0.1,30
2004-08-13,17:40:00,Florida,0,0,30,60
2015-09-16,16:34:00,Florida,0,0,2.32,120
2017-03-13,19:15:00,Florida,1,0,0.13,225
2004-09-06,16:45:00,Florida,1,0,0.5,225
2007-05-17,15:41:00,Florida,0,0,0.3,90
1979-09-29,14:15:00,Florida,0,0,0.3,90
1999-10-15,14:45:00,Florida,1,0,1,150
1999-05-30,10:15:00,Florida,0,0,0,0
1996-08-08,11:30:00,Florida,0,0,0.1,30
1963-06-03,14:00:00,Florida,0,0,0.1,30
1966-09-05,08:30:00,Florida,0,0,0.1,30
1995-09-29,13:10:00,Florida,0,0,0.1,30
1991-06-13,13:00:00,Florida,0,0,0.1,30
2008-09-01,08:15:00,Florida,0,0,0.1,60
2000-09-16,16:15:00,Florida,1,0,1,90
2009-03-27,05:37:00,Florida,0,0,0.16,150
2013-05-02,11:25:00,Florida,0,0,0.4,150
1985-08-05,13:05:00,Florida,0,0,0.5,30
1990-08-13,15:02:00,Florida,0,0,0.2,30
1990-09-28,12:45:00,Florida,0,0,0.2,30
1963-06-05,14:00:00,Florida,0,0,0.1,30
2012-12-20,16:42:00,Florida,0,0,0.01,30
1971-07-28,17:00:00,Florida,1,0,0.3,60
2003-03-27,14:30:00,Florida,0,0,0.2,60
2011-03-09,09:28:00,Florida,0,0,0.54,240
2006-12-25,07:06:00,Florida,2,0,2.74,900
1989-03-31,10:25:00,Florida,0,0,0.2,69
1993-06-07,10:45:00,Florida,0,0,2,300
1994-09-19,14:55:00,Florida,0,0,0.1,30
1970-08-25,19:30:00,Florida,2,0,0.1,30
2000-06-19,13:15:00,Florida,0,0,0.1,30
1994-06-01,17:05:00,Florida,0,0,0.1,30
2002-08-14,14:50:00,Florida,0,0,0.5,120
2010-03-11,13:23:00,Florida,0,0,1.5,90
2004-08-13,14:30:00,Florida,0,0,0.2,90
2010-04-12,16:06:00,Florida,0,0,0.01,3
1989-09-12,15:48:00,Florida,0,0,0.2,30
1989-06-16,08:26:00,Florida,0,0,0.2,30
1994-05-29,16:15:00,Florida,0,0,0.1,30
2015-08-13,15:40:00,Florida,0,0,0.25,60
1996-10-07,15:20:00,Florida,0,0,0.1,60
2017-10-24,13:15:00,Florida,0,0,0.01,60
1994-09-25,14:53:00,Florida,0,0,0.2,69
2017-06-06,12:11:00,Florida,1,0,2.21,210
2003-08-20,07:00:00,Florida,0,0,0.4,45
1987-05-12,16:40:00,Florida,0,0,1,90
2004-08-14,12:10:00,Florida,0,0,1,90
1998-03-09,04:45:00,Florida,1,0,2.5,90
2002-04-03,11:32:00,Florida,0,0,0.5,99
2008-08-22,15:40:00,Florida,0,0,1.32,300
1990-06-19,12:40:00,Florida,0,0,0.2,30
1962-09-05,11:45:00,Florida,0,0,0.1,30
1975-03-13,19:25:00,Florida,0,0,0.2,30
2016-05-20,10:25:00,Florida,0,0,0.66,60
1971-09-10,17:30:00,Florida,1,0,0.3,60
1961-10-05,14:55:00,Florida,0,0,0.1,81
2007-06-18,07:20:00,Florida,0,0,0.1,90
2015-11-18,11:35:00,Florida,0,0,0.01,75
2003-04-25,13:00:00,Florida,0,0,1,150
1961-06-20,12:50:00,Florida,0,0,0.5,30
2010-06-20,15:55:00,Florida,0,0,3.43,30
1978-11-27,07:30:00,Florida,0,0,0.1,30
2011-01-17,10:03:00,Florida,0,0,0.05,60
2004-09-07,08:45:00,Florida,0,0,0.5,225
1995-08-21,05:55:00,Florida,0,0,0.1,69
2003-05-24,16:50:00,Florida,0,0,0.2,90
2001-07-14,07:39:00,Florida,0,0,0.1,15
1962-09-08,15:00:00,Florida,0,0,0.1,30
1970-08-21,11:25:00,Florida,0,0,0.1,30
1966-06-21,17:34:00,Florida,0,0,0.1,30
2008-09-17,10:40:00,Florida,0,0,0.02,60
2017-09-10,07:19:00,Florida,0,0,0.2,150
1999-08-03,14:58:00,Florida,0,0,0.1,0
2007-06-18,19:07:00,Florida,0,0,0.01,30
1961-06-22,12:30:00,Florida,0,0,0.1,30
1990-06-02,15:11:00,Florida,0,0,0.2,30
2001-09-14,15:21:00,Florida,0,0,0.1,30
2000-02-22,08:15:00,Florida,0,0,0.1,30
1997-04-23,07:30:00,Florida,0,0,0.1,60
2016-02-16,06:51:00,Florida,1,0,3.78,450
1975-04-27,14:30:00,Florida,0,0,0.1,69
2004-09-06,08:32:00,Florida,0,0,0.3,90
1995-04-23,11:17:00,Florida,0,0,0.1,150
2010-01-22,06:38:00,Florida,0,0,7.34,795
1989-04-05,13:00:00,Florida,0,0,0.2,30
1990-06-02,14:40:00,Florida,0,0,0.2,30
1989-06-22,13:35:00,Florida,0,0,0.2,30
1964-02-18,16:00:00,Florida,0,0,0.1,30
1961-05-28,15:05:00,Florida,0,0,0.1,30
2005-07-09,04:55:00,Florida,0,0,0.1,120
2005-07-09,10:00:00,Florida,0,0,0.5,120
2011-04-26,17:05:00,Florida,0,0,0.05,45
1987-06-28,12:00:00,Florida,0,0,0.2,90
2006-08-11,08:28:00,Florida,0,0,0.3,90
2015-11-18,12:05:00,Florida,0,0,0.07,150
2012-06-23,14:00:00,Florida,0,0,0.05,30
1967-06-09,08:42:00,Florida,0,0,0.1,30
1989-06-08,16:05:00,Florida,0,0,0.2,30
1978-05-02,16:30:00,Florida,0,0,0.1,30
1995-10-04,12:40:00,Florida,0,0,0.1,60
1976-08-10,16:51:00,Florida,0,0,0.1,51
2000-05-30,16:40:00,Florida,0,0,0.1,0
1999-05-30,10:15:00,Florida,0,0,0,0
1978-05-18,09:14:00,Florida,0,0,0.1,30
1970-08-20,12:30:00,Florida,0,0,0.8,30
1996-05-26,04:50:00,Florida,0,0,0.1,30
1991-07-20,13:45:00,Florida,0,0,0.1,30
1989-06-08,15:30:00,Florida,0,0,0.2,30
1986-07-14,14:00:00,Florida,0,0,0.1,30
1970-06-12,15:24:00,Florida,0,0,0.1,30
1996-06-09,16:00:00,Florida,0,0,0.1,30
1979-09-30,11:40:00,Florida,0,0,0.1,30
1996-08-23,14:54:00,Florida,0,0,0.2,30
1994-06-09,11:00:00,Florida,0,0,0.1,30
1972-06-29,10:09:00,Florida,0,0,0.3,60
2004-09-05,07:20:00,Florida,0,0,0.5,225
1998-09-15,10:20:00,Florida,0,0,1,90
1997-04-23,09:38:00,Florida,0,0,0.1,30
1992-07-20,12:45:00,Florida,0,0,0.1,30
1992-04-11,13:40:00,Florida,0,0,0.1,30
1991-07-21,13:05:00,Florida,0,0,0.1,30
1997-04-28,11:45:00,Florida,0,0,0.1,30
2014-08-16,14:33:00,Florida,0,0,0.37,30
1997-05-28,15:45:00,Florida,0,0,0.5,69
1976-09-03,18:10:00,Florida,0,0,0.1,51
1975-09-23,05:10:00,Florida,0,0,0.1,90
2008-03-07,09:10:00,Florida,0,0,1.16,300
1968-05-29,18:02:00,Florida,0,0,0.1,30
2017-06-05,17:07:00,Florida,0,0,0.06,30
1966-10-04,17:35:00,Florida,1,0,7.6,30
1994-06-27,20:20:00,Florida,0,0,0.1,30
1971-09-09,14:45:00,Florida,0,0,0.1,30
1987-03-29,09:30:00,Florida,0,0,0.5,60
1975-06-30,17:30:00,Florida,0,0,0.5,60
1977-06-21,12:04:00,Florida,1,0,6.4,60
1998-06-17,17:15:00,Florida,0,0,0.1,90
2017-08-11,15:03:00,Florida,0,0,0.22,75
2015-11-18,17:05:00,Florida,0,0,2.67,150
1991-06-24,15:35:00,Florida,0,0,0.1,30
1989-06-18,13:40:00,Florida,0,0,0.2,30
1990-07-03,17:00:00,Florida,0,0,0.1,30
2016-07-11,17:00:00,Florida,0,0,0.05,60
1996-03-31,19:44:00,Florida,0,0,0.1,90
2016-02-16,06:34:00,Florida,0,0,1.87,150
2012-12-10,15:26:00,Florida,0,0,4.18,150
2013-04-14,19:11:00,Florida,0,0,0.55,300
1986-03-14,12:45:00,Florida,0,0,1,30
1970-01-06,10:35:00,Florida,0,0,0.1,30
1990-05-10,13:15:00,Florida,0,0,0.2,30
2000-08-02,11:00:00,Florida,0,0,0.1,30
2015-08-03,13:56:00,Florida,0,0,0.1,30
1977-05-24,14:30:00,Florida,0,0,0.1,60
2012-06-24,20:46:00,Florida,0,0,1.15,150
2011-03-09,10:02:00,Florida,0,0,0.11,150
2000-07-15,09:33:00,Florida,0,0,0.1,0
1966-08-28,16:00:00,Florida,0,0,0.1,30
2013-06-24,18:24:00,Florida,0,0,1.91,30
2004-09-04,09:04:00,Florida,0,0,0.1,60
2005-07-09,12:40:00,Florida,0,0,0.7,120
2010-04-08,12:38:00,Florida,0,0,1,225
2014-07-24,15:59:00,Florida,0,0,0.25,45
1981-09-26,15:45:00,Florida,0,0,0.2,51
1975-07-17,14:50:00,Florida,0,0,0.1,90
2014-04-07,15:23:00,Florida,0,0,0.51,150
2008-08-31,06:00:00,Florida,0,0,1.88,3
1994-09-17,17:18:00,Florida,0,0,0.1,30
2012-03-30,14:52:00,Florida,0,0,0.17,60
2016-09-01,20:39:00,Florida,0,0,0.01,75
2016-01-22,01:44:00,Florida,0,0,3.03,150
1995-08-24,10:47:00,Florida,0,0,0.1,30
2000-09-16,14:15:00,Florida,0,0,0.4,30
1990-07-25,09:00:00,Florida,0,0,0.1,30
1969-05-25,11:14:00,Florida,0,0,0.1,30
1994-07-24,10:15:00,Florida,0,0,0.1,30
1976-06-28,13:34:00,Florida,0,0,0.1,60
1999-02-23,18:45:00,Florida,0,0,0.1,60
2014-10-13,20:58:00,Florida,0,0,0.01,60
2017-10-28,15:42:00,Florida,0,0,0.25,225
2000-06-23,18:25:00,Florida,0,0,0.1,90
2001-09-14,12:55:00,Florida,0,0,0.1,30
2000-09-16,16:50:00,Florida,0,0,0.3,30
2000-03-29,16:30:00,Florida,0,0,0.1,30
1972-06-11,15:15:00,Florida,0,0,0.3,30
1997-04-23,10:45:00,Florida,0,0,0.1,30
1968-05-28,12:40:00,Florida,0,0,0.1,30
2002-06-05,16:45:00,Florida,0,0,0.1,60
2003-05-19,16:00:00,Florida,0,0,0.3,60
1987-06-22,18:10:00,Florida,0,0,0.2,90
2005-09-26,12:30:00,Florida,0,0,0.1,90
1998-03-09,05:00:00,Florida,1,0,4.5,90
1999-07-19,15:56:00,Florida,0,0,0.1,0
1999-07-09,12:30:00,Florida,0,0,0.1,0
2004-09-26,17:30:00,Florida,0,0,2,3
1995-06-10,17:03:00,Florida,0,0,0.1,30
1995-03-08,06:45:00,Florida,0,0,0.1,30
1997-08-11,18:00:00,Florida,0,0,0.1,30
1954-06-23,14:00:00,Florida,0,0,0.1,39
1987-06-27,14:25:00,Florida,0,0,0.2,90
2004-08-13,13:55:00,Florida,1,0,1.8,300
1989-06-09,08:35:00,Florida,0,0,0.2,30
2000-07-11,14:49:00,Florida,0,0,0.1,30
2011-03-30,13:56:00,Florida,1,0,2.19,120
1971-07-02,15:36:00,Florida,0,0,1,150
2006-06-20,12:28:00,Florida,0,0,0.2,150
1978-05-01,17:30:00,Florida,0,0,0.1,30
1996-06-17,13:40:00,Florida,0,0,0.1,30
2015-04-25,15:52:00,Florida,1,0,3.39,1050
1998-02-02,18:10:00,Florida,0,0,0.5,90
2006-08-21,12:18:00,Florida,0,0,0.5,90
2017-09-10,19:04:00,Florida,1,0,1.23,150
2010-01-21,11:50:00,Florida,0,0,0.15,300
1994-07-11,17:30:00,Florida,0,0,0.1,30
1984-05-16,15:28:00,Florida,0,0,0.5,30
2007-07-14,11:56:00,Florida,0,0,0.75,150
2005-08-03,16:42:00,Florida,0,0,0.1,0
2000-05-08,12:45:00,Florida,0,0,0.1,0
1999-01-02,11:40:00,Florida,0,0,0.1,0
2004-09-15,19:45:00,Florida,1,0,4,3
1990-07-02,10:30:00,Florida,0,0,0.1,30
1978-08-06,10:40:00,Florida,0,0,0.1,30
1986-06-26,11:45:00,Florida,0,0,0.5,60
1993-01-16,06:10:00,Florida,0,0,0.4,120
1997-06-21,18:30:00,Florida,0,0,0.2,69
1998-06-30,00:05:00,Florida,0,0,0.1,90
1981-08-20,12:30:00,Florida,0,0,0.1,90
2003-08-06,12:20:00,Florida,0,0,1,90
2009-04-13,20:10:00,Florida,0,0,0.2,300
2017-01-23,00:25:00,Florida,1,0,3.22,270
1990-05-15,15:30:00,Florida,0,0,0.2,30
1978-05-17,13:30:00,Florida,0,0,0.1,30
1994-11-15,20:00:00,Florida,0,0,0.1,30
1993-09-29,06:00:00,Florida,0,0,0.5,60
1990-10-11,13:30:00,Florida,0,0,0.5,60
1977-06-18,16:21:00,Florida,0,0,0.1,39
2014-10-13,15:20:00,Florida,0,0,2.58,90
2004-09-19,15:29:00,Florida,0,0,0.2,90
2006-08-04,17:10:00,Florida,1,0,5.5,300
1990-09-13,13:45:00,Florida,0,0,0.2,30
1975-09-21,14:56:00,Florida,0,0,0.1,60
2006-06-24,13:13:00,Florida,0,0,0.3,120
2004-09-05,12:30:00,Florida,0,0,0.5,225
2009-04-01,14:22:00,Florida,0,0,0.01,45
1998-03-19,13:40:00,Florida,0,0,0.1,90
2016-09-01,18:07:00,Florida,0,0,0.01,75
2015-09-12,11:30:00,Florida,0,0,2.55,99
2007-04-15,08:10:00,Florida,1,0,0.2,150
1964-07-31,10:30:00,Florida,0,0,0.1,30
1966-06-09,06:00:00,Florida,1,0,0.1,30
1971-07-22,12:30:00,Florida,0,0,1,60
2005-07-09,04:30:00,Florida,0,0,0.3,120
2004-08-04,11:50:00,Florida,0,0,2,90
1975-06-28,15:15:00,Florida,1,0,0.5,150
2000-06-13,17:45:00,Florida,0,0,2.5,0
2001-06-20,14:35:00,Florida,0,0,0.1,15
1996-10-07,12:45:00,Florida,0,0,11,30
1990-05-10,08:35:00,Florida,0,0,0.2,30
1992-11-05,09:00:00,Florida,0,0,0.1,30
2012-07-12,13:12:00,Florida,0,0,0.1,30
1971-07-20,13:00:00,Florida,0,0,0.3,60
1975-04-14,15:26:00,Florida,0,0,0.1,69
1997-06-17,15:45:00,Florida,0,0,0.1,69
2017-09-10,15:48:00,Florida,2,0,1.55,375
1977-10-25,11:45:00,Florida,0,0,0.1,39
2001-06-03,16:15:00,Florida,0,0,0.5,90
1997-10-26,08:55:00,Florida,0,0,0.5,150
1997-07-23,12:45:00,Florida,0,0,0.1,150
2017-01-07,00:30:00,Florida,0,0,0.24,150
2004-09-26,10:05:00,Florida,0,0,21,3
1978-10-13,12:40:00,Florida,0,0,11.6,30
2001-09-08,11:25:00,Florida,0,0,0.2,30
1990-07-03,15:30:00,Florida,0,0,0.1,30
1991-06-14,08:50:00,Florida,0,0,0.1,30
1996-07-31,10:30:00,Florida,0,0,0.1,60
2009-04-14,09:01:00,Florida,0,0,0.2,90
1962-01-05,16:10:00,Florida,2,0,2.5,300
1988-05-10,16:25:00,Georgia,0,0,0.1,150
2008-03-15,12:44:00,Georgia,0,0,3.24,60
2017-05-04,15:50:00,Georgia,1,0,2.78,360
1966-08-12,15:43:00,Georgia,0,0,0.5,99
2001-01-19,11:30:00,Georgia,0,0,0,60
2015-01-04,14:03:00,Georgia,1,0,3,1320
2005-12-05,15:30:00,Georgia,1,0,1.5,225
2004-09-27,04:00:00,Georgia,0,0,0.5,120
2003-07-01,21:10:00,Georgia,1,0,3,300
2005-05-20,16:00:00,Georgia,0,0,0.8,120
1989-04-04,13:10:00,Georgia,1,0,13,450
2017-01-21,13:09:00,Georgia,0,0,1.3,750
2015-01-04,12:03:00,Georgia,1,0,4.81,150
1980-05-25,06:30:00,Georgia,0,0,0.2,81
2009-12-09,13:15:00,Georgia,1,0,1.6,750
2002-12-24,10:30:00,Georgia,0,0,0.1,30
2004-09-06,07:00:00,Georgia,1,0,8.5,225
2000-02-14,01:30:00,Georgia,0,0,0,0
2004-09-26,21:55:00,Georgia,0,0,1,3
1991-03-03,04:30:00,Georgia,1,0,1.5,219
2009-06-04,14:03:00,Georgia,0,0,2.14,225
2004-09-27,08:20:00,Georgia,0,0,0.5,90
2004-06-21,16:05:00,Georgia,0,0,0.5,0
2008-03-07,09:27:00,Georgia,0,0,0.01,150
2003-05-06,13:57:00,Georgia,0,0,3,150
2003-07-01,12:50:00,Georgia,0,0,0.5,300
2005-12-05,13:45:00,Georgia,0,0,0.2,90
2000-12-16,23:10:00,Georgia,2,0,2,180
2002-11-11,05:15:00,Georgia,0,0,1,150
2017-01-21,13:40:00,Georgia,1,0,1,225
2000-04-24,11:10:00,Georgia,0,0,0.1,30
2014-12-24,11:50:00,Georgia,1,0,5.69,300
2010-01-21,11:45:00,Georgia,0,0,0.84,600
2004-09-16,09:35:00,Georgia,0,0,2,3
2009-10-27,16:28:00,Georgia,2,0,0.8,2640
1998-05-08,12:10:00,Georgia,0,0,5,120
1998-09-29,16:10:00,Georgia,0,0,0.2,150
1980-05-25,06:00:00,Georgia,0,0,0.2,81
2017-01-22,17:29:00,Georgia,1,0,1.65,360
2016-04-01,15:35:00,Georgia,1,0,2.46,2640
2009-12-02,13:15:00,Georgia,0,0,3.23,300
2017-04-03,12:10:00,Georgia,0,0,0.01,30
2005-12-05,14:30:00,Georgia,2,0,3,300
2016-09-02,01:50:00,Georgia,1,0,4.84,1950
2017-02-09,02:51:00,Georgia,2,0,9.81,900
2015-11-02,11:49:00,Georgia,0,0,2.5,150
2016-05-17,14:09:00,Georgia,1,0,0.76,300
2008-03-07,09:20:00,Georgia,1,0,5.51,300
2015-04-19,13:42:00,Georgia,2,0,4.68,600
2002-10-21,15:00:00,Georgia,0,0,0,0
2004-08-15,13:40:00,Georgia,0,0,0,0
2000-06-04,15:21:00,Georgia,0,0,0.1,0
2004-09-27,05:15:00,Georgia,0,0,0.7,120
2016-02-23,23:55:00,Georgia,1,0,5.09,600
2008-05-11,12:40:00,Georgia,1,0,5.22,600
2004-09-16,19:40:00,Georgia,1,0,7,150
2007-09-21,02:45:00,Georgia,0,0,0.63,300
2017-01-22,03:25:00,Georgia,1,0,0.59,750
2008-03-15,14:28:00,Georgia,0,0,1.14,330
2003-07-01,20:47:00,Georgia,2,0,7,300
2005-12-28,16:54:00,Georgia,0,0,4,0
2009-02-18,17:25:00,Georgia,0,0,0.01,3
2008-12-11,08:55:00,Georgia,0,0,0.65,150
2004-09-06,01:30:00,Georgia,0,0,0.5,90
2009-04-10,16:53:00,Georgia,2,0,9.5,600
1997-10-26,08:30:00,Georgia,0,0,8,69
2004-06-21,13:44:00,Georgia,0,0,0.1,150
2003-07-01,21:03:00,Georgia,2,0,6,1500
2005-12-28,16:20:00,Georgia,0,0,0.2,75
1968-03-12,15:44:00,Georgia,0,0,0.3,99
2003-07-01,18:05:00,Georgia,1,0,4.5,225
2003-03-20,12:25:00,Georgia,0,0,0.1,0
2004-09-26,23:40:00,Georgia,0,0,0.5,105
2009-04-13,12:40:00,Georgia,0,0,5.54,300
2012-12-17,12:48:00,Georgia,0,0,1.05,45
1980-06-24,18:30:00,Georgia,1,0,0.5,81
2005-08-29,16:26:00,Georgia,0,0,3,150
1996-03-06,18:00:00,Georgia,0,0,0.1,75
2009-03-31,16:12:00,Georgia,0,0,0.06,75
2002-12-24,10:04:00,Georgia,0,0,0.1,30
2008-03-07,09:57:00,Georgia,0,0,0.01,75
2008-08-26,10:10:00,Georgia,0,0,0.29,150
2001-06-12,13:30:00,Georgia,0,0,0.2,150
2011-04-28,14:22:00,Georgia,0,0,0.01,3
2017-05-04,11:25:00,Georgia,0,0,0.02,105
2005-03-22,15:25:00,Georgia,2,0,2,2640
2008-03-07,10:30:00,Georgia,0,0,0.64,300
1996-11-08,10:15:00,Georgia,0,0,0.1,30
2017-05-23,15:53:00,Georgia,2,0,7.49,900
1995-11-07,17:20:00,Georgia,0,0,12,99
2003-03-20,12:35:00,Georgia,0,0,0.1,0
2005-01-13,17:40:00,Georgia,0,0,0.1,90
2017-01-21,13:52:00,Georgia,1,0,2.7,1575
1998-05-07,16:24:00,Georgia,0,0,0.1,90
2000-09-22,20:50:00,Georgia,0,0,1,300
2005-12-28,15:50:00,Georgia,0,0,0.2,75
2017-01-21,13:23:00,Georgia,0,0,1.5,300
2009-12-02,14:15:00,Georgia,2,0,5.13,1320
1965-09-18,17:56:00,Georgia,0,0,0.1,60
2012-07-18,13:42:00,Georgia,0,0,0.51,75
2017-01-21,13:42:00,Georgia,0,0,0.69,150
2003-03-20,13:15:00,Georgia,0,0,0.1,0
2004-09-05,18:30:00,Georgia,0,0,0.3,150
1997-10-26,11:45:00,Georgia,0,0,0.5,300
1995-11-07,16:45:00,Georgia,0,0,0.5,120
1967-08-10,17:30:00,Georgia,0,0,0.4,111
2016-04-01,15:15:00,Georgia,1,0,7.81,3696
2011-03-26,16:35:00,Georgia,0,0,0.12,30
2005-01-13,17:37:00,Georgia,0,0,0.2,120
2016-09-02,03:12:00,Georgia,1,0,1.38,1050
2005-08-29,17:06:00,Georgia,0,0,0.1,60
2016-07-22,09:10:00,Georgia,0,0,0.09,60
2005-03-22,13:30:00,Georgia,0,0,3,300
2008-08-26,12:18:00,Georgia,1,0,12.44,90
2012-12-17,12:46:00,Georgia,1,0,0.36,225
2017-05-04,12:20:00,Georgia,1,0,1,210
2003-04-25,12:54:00,Georgia,0,0,0.1,30
2004-09-06,02:20:00,Georgia,0,0,5,180
2014-12-23,12:58:00,Georgia,0,0,0.1,75
2006-06-13,04:00:00,Georgia,0,0,0.1,150
2017-01-21,13:50:00,Georgia,0,0,0.91,750
2002-12-24,10:30:00,Georgia,0,0,0.1,30
2005-01-13,17:15:00,Georgia,0,0,0.1,90
1961-03-31,13:20:00,Georgia,1,0,3.3,1200
1969-09-02,13:17:00,Georgia,0,0,0.1,30
2008-10-09,09:43:00,Georgia,0,0,0.25,90
2004-09-06,09:02:00,Georgia,1,0,6,900
2017-01-22,04:52:00,Georgia,1,0,11.12,5700
1995-11-07,15:00:00,Georgia,0,0,0.1,90
2016-07-04,15:18:00,Georgia,unknown,0,0.03,60
2017-01-22,15:47:00,Georgia,1,0,3.11,3600
1970-07-22,15:15:00,Georgia,0,0,0.1,30
2017-01-22,03:47:00,Georgia,1,0,3.11,3600
2005-12-28,16:50:00,Georgia,0,0,0.2,75
2004-09-05,22:05:00,Georgia,0,0,0.5,120
2016-02-23,23:07:00,Georgia,1,0,2.24,1050
2004-09-16,19:10:00,Georgia,1,0,6,225
2017-05-04,12:04:00,Georgia,1,0,1.9,180
2017-01-22,17:26:00,Georgia,1,0,16.64,360
1979-08-01,10:55:00,Indiana,0,0,0.1,30
1978-06-18,14:51:00,Indiana,0,0,0.1,30
2011-04-19,22:28:00,Indiana,0,0,0.17,225
1992-07-30,19:00:00,Indiana,0,0,0.3,150
1969-04-17,19:12:00,Indiana,0,0,0.1,30
1987-05-25,15:55:00,Indiana,0,0,0.2,60
1992-06-18,14:25:00,Indiana,0,0,2,501
1970-05-15,18:10:00,Indiana,0,0,0.1,30
1980-06-02,14:00:00,Indiana,0,0,0.1,30
1980-06-07,16:15:00,Indiana,2,0,0.1,30
2007-10-18,18:35:00,Indiana,0,0,0.4,60
2008-06-27,19:07:00,Indiana,0,0,0.42,90
2006-05-10,16:58:00,Indiana,0,0,2.5,180
1978-06-18,17:30:00,Indiana,1,0,0.1,30
2003-08-31,17:27:00,Indiana,0,0,0.1,150
1998-05-19,17:10:00,Indiana,0,0,0.1,90
2001-05-26,16:00:00,Indiana,0,0,0.1,30
1992-06-18,11:35:00,Indiana,0,0,0.1,30
1990-06-02,18:20:00,Indiana,0,0,0.2,60
1976-08-25,07:20:00,Indiana,0,0,0.3,90
2004-04-20,18:31:00,Indiana,0,0,0.2,150
1979-08-01,10:25:00,Indiana,0,0,0.1,30
1974-04-03,17:35:00,Indiana,1,0,7.1,270
1954-05-28,12:00:00,Indiana,0,0,0.1,30
2016-08-20,12:53:00,Indiana,0,0,1.6,30
1990-06-02,17:10:00,Indiana,0,0,0.1,60
1986-05-15,14:55:00,Indiana,0,0,0.2,30
2000-05-18,18:12:00,Indiana,0,0,0.5,150
1976-06-24,18:20:00,Indiana,0,0,0.1,30
1977-05-21,18:00:00,Indiana,0,0,0.3,30
2013-11-17,14:55:00,Indiana,0,0,0.04,60
1992-07-02,15:01:00,Indiana,0,0,0.1,150
1994-04-27,00:25:00,Indiana,0,0,0.1,60
2006-05-10,16:08:00,Indiana,0,0,5.2,225
1998-05-31,11:44:00,Indiana,0,0,0.1,90
2012-03-23,14:30:00,Indiana,0,0,0.06,75
2014-06-30,22:41:00,Indiana,1,0,0.16,150
